session_id,difficulty,fun,feedback
693b62dbca64ddb5125e110e,just right,better than average,
693b62f3e7d929acf7b09ce8,just right,better than average,I liked how smooth it transitioned between each decision. There wasn't any wait time. Thank you for allowing me to take part. All the best with your research.
693b62f8cfd8fb11bee3b15e,just right,typical,
693b63176666b227def8a7d9,too hard,typical,
693b66bfedf383dd4565ec82,just right,typical,
